date,buyingrate,centralrate,currency,id,ratedate,sellingrate
2006-01-03,128,128.5,US DOLLAR,14646,2006-01-03,129
2006-01-04,128,128.5,US DOLLAR,14647,2006-01-04,129
2006-01-05,128,128.5,US DOLLAR,14648,2006-01-05,129
2006-01-06,128,128.5,US DOLLAR,14649,2006-01-06,129
2006-01-09,128,128.5,US DOLLAR,14650,2006-01-09,129
2006-01-12,128,128.5,US DOLLAR,14651,2006-01-12,129
2006-01-13,128,128.5,US DOLLAR,14652,2006-01-13,129
2006-01-16,128,128.5,US DOLLAR,14653,2006-01-16,129
2006-01-17,128,128.5,US DOLLAR,14654,2006-01-17,129
2006-01-18,128,128.5,US DOLLAR,14655,2006-01-18,129
2006-01-19,128,128.5,US DOLLAR,14656,2006-01-19,129
2006-01-20,128,128.5,US DOLLAR,14657,2006-01-20,129
2006-01-23,128,128.5,US DOLLAR,14658,2006-01-23,129
2006-01-24,128,128.5,US DOLLAR,14659,2006-01-24,129
2006-01-25,128,128.5,US DOLLAR,14660,2006-01-25,129
2006-01-26,128,128.5,US DOLLAR,14661,2006-01-26,129
2006-01-27,128,128.5,US DOLLAR,14662,2006-01-27,129
2006-01-30,128,128.5,US DOLLAR,14663,2006-01-30,129
2006-01-31,128,128.5,US DOLLAR,14664,2006-01-31,129
2006-02-01,127.5,128,US DOLLAR,14665,2006-02-01,128.5
2006-02-02,127.5,128,US DOLLAR,14666,2006-02-02,128.5
2006-02-03,127.5,128,US DOLLAR,14667,2006-02-03,128.5
2006-02-06,127.5,128,US DOLLAR,14668,2006-02-06,128.5
2006-02-07,127.5,128,US DOLLAR,14669,2006-02-07,128.5
2006-02-08,127.5,128,US DOLLAR,14670,2006-02-08,128.5
2006-02-09,127.5,128,US DOLLAR,14671,2006-02-09,128.5
2006-02-10,127.5,128,US DOLLAR,14672,2006-02-10,128.5
2006-02-13,127.5,128,US DOLLAR,14673,2006-02-13,128.5
2006-02-14,127.5,128,US DOLLAR,14674,2006-02-14,128.5
2006-02-15,127.5,128,US DOLLAR,14675,2006-02-15,128.5
2006-02-16,127.5,128,US DOLLAR,14676,2006-02-16,128.5
2006-02-17,127.5,128,US DOLLAR,14677,2006-02-17,128.5
2006-02-20,127,127.5,US DOLLAR,14678,2006-02-20,128
2006-02-21,127,127.5,US DOLLAR,14679,2006-02-21,128
2006-02-22,127,127.5,US DOLLAR,14680,2006-02-22,128
2006-02-23,127,127.5,US DOLLAR,14681,2006-02-23,128
2006-02-24,127,127.5,US DOLLAR,14682,2006-02-24,128
2006-02-27,127,127.5,US DOLLAR,14683,2006-02-27,128
2006-02-28,127,127.5,US DOLLAR,14684,2006-02-28,128
2006-03-01,127,127.5,US DOLLAR,14685,2006-03-01,128
2006-03-02,126.5,127,US DOLLAR,14686,2006-03-02,127.5
2006-03-03,126.5,127,US DOLLAR,14687,2006-03-03,127.5
2006-03-06,126.5,127,US DOLLAR,14688,2006-03-06,127.5
2006-03-07,126.5,127,US DOLLAR,14689,2006-03-07,127.5
2006-03-08,126.5,127,US DOLLAR,14690,2006-03-08,127.5
2006-03-09,126.5,127,US DOLLAR,14691,2006-03-09,127.5
2006-03-10,126.5,127,US DOLLAR,14692,2006-03-10,127.5
2006-03-13,126.5,127,US DOLLAR,14693,2006-03-13,127.5
2006-03-14,126.5,127,US DOLLAR,14694,2006-03-14,127.5
2006-03-15,126.5,127,US DOLLAR,14695,2006-03-15,127.5
2006-03-16,126.5,127,US DOLLAR,14696,2006-03-16,127.5
2006-03-17,126.5,127,US DOLLAR,14697,2006-03-17,127.5
2006-03-20,126.5,127,US DOLLAR,14698,2006-03-20,127.5
2006-03-21,126.5,127,US DOLLAR,14699,2006-03-21,127.5
2006-03-22,126.5,127,US DOLLAR,14700,2006-03-22,127.5
2006-03-23,126.5,127,US DOLLAR,14701,2006-03-23,127.5
2006-03-27,126.5,127,US DOLLAR,14702,2006-03-27,127.5
2006-03-28,126.25,126.75,US DOLLAR,14703,2006-03-28,127.25
2006-03-29,126.25,126.75,US DOLLAR,14704,2006-03-29,127.25
2006-03-30,126.25,126.75,US DOLLAR,14705,2006-03-30,127.25
2006-03-31,126.25,126.75,US DOLLAR,14706,2006-03-31,127.25
2006-04-03,126.2,126.7,US DOLLAR,14707,2006-04-03,127.2
2006-04-04,126.2,126.7,US DOLLAR,14708,2006-04-04,127.2
2006-04-05,126.2,126.7,US DOLLAR,14709,2006-04-05,127.2
2006-04-06,126.2,126.7,US DOLLAR,14710,2006-04-06,127.2
2006-04-07,126.2,126.7,US DOLLAR,14711,2006-04-07,127.2
2006-04-11,126.2,126.7,US DOLLAR,14712,2006-04-11,127.2
2006-04-12,126.2,126.7,US DOLLAR,14713,2006-04-12,127.2
2006-04-13,126.2,126.7,US DOLLAR,14714,2006-04-13,127.2
2006-04-18,126.2,126.7,US DOLLAR,14715,2006-04-18,127.2
2006-04-19,126.2,126.7,US DOLLAR,14716,2006-04-19,127.2
2006-04-20,126.2,126.7,US DOLLAR,14717,2006-04-20,127.2
2006-04-21,126.2,126.7,US DOLLAR,14718,2006-04-21,127.2
2006-04-25,126.18,126.68,US DOLLAR,14719,2006-04-25,127.18
2006-04-26,126.18,126.68,US DOLLAR,14720,2006-04-26,127.18
2006-04-27,126.18,126.68,US DOLLAR,14721,2006-04-27,127.18
2006-04-28,126.18,126.68,US DOLLAR,14722,2006-04-28,127.18
2006-05-02,126.18,126.68,US DOLLAR,14723,2006-05-02,127.18
2006-05-03,126.18,126.68,US DOLLAR,14724,2006-05-03,127.18
2006-05-04,126.18,126.68,US DOLLAR,14725,2006-05-04,127.18
2006-05-05,126.18,126.68,US DOLLAR,14726,2006-05-05,127.18
2006-05-08,126.17,126.67,US DOLLAR,14727,2006-05-08,127.17
2006-05-09,126.17,126.67,US DOLLAR,14728,2006-05-09,127.17
2006-05-10,126.17,126.67,US DOLLAR,14729,2006-05-10,127.17
2006-05-11,126.17,126.67,US DOLLAR,14730,2006-05-11,127.17
2006-05-12,126.17,126.67,US DOLLAR,14731,2006-05-12,127.17
2006-05-15,126.17,126.67,US DOLLAR,14732,2006-05-15,127.17
2006-05-16,126.17,126.67,US DOLLAR,14733,2006-05-16,127.17
2006-05-17,126.17,126.67,US DOLLAR,14734,2006-05-17,127.17
2006-05-18,126.17,126.67,US DOLLAR,14735,2006-05-18,127.17
2006-05-19,126.17,126.67,US DOLLAR,14736,2006-05-19,127.17
2006-05-22,126.17,126.67,US DOLLAR,14737,2006-05-22,127.17
2006-05-23,126.17,126.67,US DOLLAR,14738,2006-05-23,127.17
2006-05-24,126.2,126.7,US DOLLAR,14739,2006-05-24,127.2
2006-05-25,126.2,126.7,US DOLLAR,14740,2006-05-25,127.2
2006-05-26,126.21,126.71,US DOLLAR,14741,2006-05-26,127.21
2006-05-30,126.21,126.71,US DOLLAR,14742,2006-05-30,127.21
2006-05-31,126.19,126.69,US DOLLAR,14743,2006-05-31,127.19
2006-06-01,126.19,126.69,US DOLLAR,14744,2006-06-01,127.19
2006-06-02,126.19,126.69,US DOLLAR,14745,2006-06-02,127.19
2006-06-05,126.19,126.69,US DOLLAR,14746,2006-06-05,127.19
2006-06-06,126.19,126.69,US DOLLAR,14747,2006-06-06,127.19
2006-06-07,126.18,126.68,US DOLLAR,14748,2006-06-07,127.18
2006-06-08,126.18,126.68,US DOLLAR,14749,2006-06-08,127.18
2006-06-12,126.17,126.67,US DOLLAR,14750,2006-06-12,127.17
2006-06-13,126.17,126.67,US DOLLAR,14751,2006-06-13,127.17
2006-06-14,126.19,126.69,US DOLLAR,14752,2006-06-14,127.19
2006-06-15,126.19,126.69,US DOLLAR,14753,2006-06-15,127.19
2006-06-16,126.19,126.69,US DOLLAR,14754,2006-06-16,127.19
2006-06-19,126.18,126.68,US DOLLAR,14755,2006-06-19,127.18
2006-06-20,126.18,126.68,US DOLLAR,14756,2006-06-20,127.18
2006-06-21,126.19,126.69,US DOLLAR,14757,2006-06-21,127.19
2006-06-22,126.19,126.69,US DOLLAR,14758,2006-06-22,127.19
2006-06-23,126.19,126.69,US DOLLAR,14759,2006-06-23,127.19
2006-06-26,126.19,126.69,US DOLLAR,14760,2006-06-26,127.19
2006-06-27,126.19,126.69,US DOLLAR,14761,2006-06-27,127.19
2006-06-28,126.17,126.67,US DOLLAR,14762,2006-06-28,127.17
2006-06-29,126.17,126.67,US DOLLAR,14763,2006-06-29,127.17
2006-06-30,126.17,126.67,US DOLLAR,14764,2006-06-30,127.17
2006-07-03,126.17,126.67,US DOLLAR,14765,2006-07-03,127.17
2006-07-04,126.17,126.67,US DOLLAR,14766,2006-07-04,127.17
2006-07-05,126.15,126.65,US DOLLAR,14767,2006-07-05,127.15
2006-07-06,126.15,126.65,US DOLLAR,14768,2006-07-06,127.15
2006-07-07,126.15,126.65,US DOLLAR,14769,2006-07-07,127.15
2006-07-10,126.15,126.65,US DOLLAR,14770,2006-07-10,127.15
2006-07-11,126.15,126.65,US DOLLAR,14771,2006-07-11,127.15
2006-07-12,126.1,126.6,US DOLLAR,14772,2006-07-12,127.1
2006-07-13,126.1,126.6,US DOLLAR,14773,2006-07-13,127.1
2006-07-14,126.1,126.6,US DOLLAR,14774,2006-07-14,127.1
2006-07-17,126.1,126.6,US DOLLAR,14775,2006-07-17,127.1
2006-07-18,126.1,126.6,US DOLLAR,14776,2006-07-18,127.1
2006-07-19,126.1,126.6,US DOLLAR,14777,2006-07-19,127.1
2006-07-20,126.1,126.6,US DOLLAR,14778,2006-07-20,127.1
2006-07-21,126.1,126.6,US DOLLAR,14779,2006-07-21,127.1
2006-07-24,126.09,126.59,US DOLLAR,14780,2006-07-24,127.09
2006-07-25,126.09,126.59,US DOLLAR,14781,2006-07-25,127.09
2006-07-26,126.1,126.6,US DOLLAR,14782,2006-07-26,127.1
2006-07-27,126.1,126.6,US DOLLAR,14783,2006-07-27,127.1
2006-07-28,126.1,126.6,US DOLLAR,14784,2006-07-28,127.1
2006-07-31,126.09,126.59,US DOLLAR,14785,2006-07-31,127.09
2006-08-01,126.09,126.59,US DOLLAR,14786,2006-08-01,127.09
2006-08-02,126.09,126.59,US DOLLAR,14787,2006-08-02,127.09
2006-08-04,126.09,126.59,US DOLLAR,14788,2006-08-04,127.09
2006-08-07,126.07,126.57,US DOLLAR,14789,2006-08-07,127.07
2006-08-08,126.07,126.57,US DOLLAR,14790,2006-08-08,127.07
2006-08-09,126.07,126.57,US DOLLAR,14791,2006-08-09,127.07
2006-08-10,126.07,126.57,US DOLLAR,14792,2006-08-10,127.07
2006-08-11,126.07,126.57,US DOLLAR,14793,2006-08-11,127.07
2006-08-14,126.07,126.57,US DOLLAR,14794,2006-08-14,127.07
2006-08-15,126.07,126.57,US DOLLAR,14795,2006-08-15,127.07
2006-08-16,126.06,126.56,US DOLLAR,14796,2006-08-16,127.06
2006-08-17,126.06,126.56,US DOLLAR,14797,2006-08-17,127.06
2006-08-18,126.06,126.56,US DOLLAR,14798,2006-08-18,127.06
2006-08-21,126.06,126.56,US DOLLAR,14799,2006-08-21,127.06
2006-08-22,126.06,126.56,US DOLLAR,14800,2006-08-22,127.06
2006-08-23,126.04,126.54,US DOLLAR,14801,2006-08-23,127.04
2006-08-24,126.04,126.54,US DOLLAR,14802,2006-08-24,127.04
2006-08-25,126.04,126.54,US DOLLAR,14803,2006-08-25,127.04
2006-08-28,126.03,126.53,US DOLLAR,14804,2006-08-28,127.03
2006-08-29,126.03,126.53,US DOLLAR,14805,2006-08-29,127.03
2006-08-30,126.02,126.52,US DOLLAR,14806,2006-08-30,127.02
2006-08-31,126.02,126.52,US DOLLAR,14807,2006-08-31,127.02
2006-09-01,126.02,126.52,US DOLLAR,14808,2006-09-01,127.02
2006-09-04,126.02,126.52,US DOLLAR,14809,2006-09-04,127.02
2006-09-05,126.02,126.52,US DOLLAR,14810,2006-09-05,127.02
2006-09-06,126.02,126.52,US DOLLAR,14811,2006-09-06,127.02
2006-09-07,126.02,126.52,US DOLLAR,14812,2006-09-07,127.02
2006-09-08,126.02,126.52,US DOLLAR,14813,2006-09-08,127.02
2006-09-11,126.03,126.53,US DOLLAR,14814,2006-09-11,127.03
2006-09-12,126.03,126.53,US DOLLAR,14815,2006-09-12,127.03
2006-09-13,126.04,126.54,US DOLLAR,14816,2006-09-13,127.04
2006-09-14,126.02,126.52,US DOLLAR,14817,2006-09-14,127.02
2006-09-15,126.02,126.52,US DOLLAR,14818,2006-09-15,127.02
2006-09-18,126.02,126.52,US DOLLAR,14819,2006-09-18,127.02
2006-09-19,126.02,126.52,US DOLLAR,14820,2006-09-19,127.02
2006-09-20,126.02,126.52,US DOLLAR,14821,2006-09-20,127.02
2006-09-21,126.02,126.52,US DOLLAR,14822,2006-09-21,127.02
2006-09-22,126.02,126.52,US DOLLAR,14823,2006-09-22,127.02
2006-09-25,126.02,126.52,US DOLLAR,14824,2006-09-25,127.02
2006-09-26,126.02,126.52,US DOLLAR,14825,2006-09-26,127.02
2006-09-27,126.01,126.51,US DOLLAR,14826,2006-09-27,127.01
2006-09-28,126,126.5,US DOLLAR,14827,2006-09-28,127
2006-09-29,126,126.5,US DOLLAR,14828,2006-09-29,127
2006-10-03,126,126.5,US DOLLAR,14829,2006-10-03,127
2006-10-04,126.01,126.51,US DOLLAR,14830,2006-10-04,127.01
2006-10-05,126.01,126.51,US DOLLAR,14831,2006-10-05,127.01
2006-10-06,126.01,126.51,US DOLLAR,14832,2006-10-06,127.01
2006-10-09,126.01,126.51,US DOLLAR,14833,2006-10-09,127.01
2006-10-10,126.01,126.51,US DOLLAR,14834,2006-10-10,127.01
2006-10-11,126.01,126.51,US DOLLAR,14835,2006-10-11,127.01
2006-10-12,126.01,126.51,US DOLLAR,14836,2006-10-12,127.01
2006-10-13,126.01,126.51,US DOLLAR,14837,2006-10-13,127.01
2006-10-16,126,126.5,US DOLLAR,14838,2006-10-16,127
2006-10-17,126,126.5,US DOLLAR,14839,2006-10-17,127
2006-10-18,126,126.5,US DOLLAR,14840,2006-10-18,127
2006-10-19,126,126.5,US DOLLAR,14841,2006-10-19,127
2006-10-20,126,126.5,US DOLLAR,14842,2006-10-20,127
2006-10-25,126.02,126.52,US DOLLAR,14843,2006-10-25,127.02
2006-10-26,126.02,126.52,US DOLLAR,14844,2006-10-26,127.02
2006-10-27,126.02,126.52,US DOLLAR,14845,2006-10-27,127.02
2006-10-30,126.04,126.54,US DOLLAR,14846,2006-10-30,127.04
2006-10-31,126.04,126.54,US DOLLAR,14847,2006-10-31,127.04
2006-11-01,126.04,126.54,US DOLLAR,14848,2006-11-01,127.04
2006-11-02,126.04,126.54,US DOLLAR,14849,2006-11-02,127.04
2006-11-03,126.04,126.54,US DOLLAR,14850,2006-11-03,127.04
2006-11-06,126.03,126.53,US DOLLAR,14851,2006-11-06,127.03
2006-11-07,126.03,126.53,US DOLLAR,14852,2006-11-07,127.03
2006-11-08,126.02,126.52,US DOLLAR,14853,2006-11-08,127.02
2006-11-09,126.02,126.52,US DOLLAR,14854,2006-11-09,127.02
2006-11-10,126.02,126.52,US DOLLAR,14855,2006-11-10,127.02
2006-11-13,126.01,126.51,US DOLLAR,14856,2006-11-13,127.01
2006-11-14,126.01,126.51,US DOLLAR,14857,2006-11-14,127.01
2006-11-15,126.01,126.51,US DOLLAR,14858,2006-11-15,127.01
2006-11-16,126.01,126.51,US DOLLAR,14859,2006-11-16,127.01
2006-11-17,126.01,126.51,US DOLLAR,14860,2006-11-17,127.01
2006-11-20,126.01,126.51,US DOLLAR,14861,2006-11-20,127.01
2006-11-21,126.01,126.51,US DOLLAR,14862,2006-11-21,127.01
2006-11-22,126,126.5,US DOLLAR,14863,2006-11-22,127
2006-11-23,126,126.5,US DOLLAR,14864,2006-11-23,127
2006-11-24,126,126.5,US DOLLAR,14865,2006-11-24,127
2006-11-27,126.02,126.52,US DOLLAR,14866,2006-11-27,127.02
2006-11-28,126.02,126.52,US DOLLAR,14867,2006-11-28,127.02
2006-11-29,126,126.5,US DOLLAR,14868,2006-11-29,127
2006-11-30,126,126.5,US DOLLAR,14869,2006-11-30,127
2006-12-01,126,126.5,US DOLLAR,14870,2006-12-01,127
2006-12-04,126.03,126.53,US DOLLAR,14871,2006-12-04,127.03
2006-12-05,126.03,126.53,US DOLLAR,14872,2006-12-05,127.03
2006-12-06,126.05,126.55,US DOLLAR,14873,2006-12-06,127.05
2006-12-07,126.05,126.55,US DOLLAR,14874,2006-12-07,127.05
2006-12-08,126.05,126.55,US DOLLAR,14875,2006-12-08,127.05
2006-12-11,126.03,126.53,US DOLLAR,14876,2006-12-11,127.03
2006-12-12,126.03,126.53,US DOLLAR,14877,2006-12-12,127.03
2006-12-13,126.01,126.51,US DOLLAR,14878,2006-12-13,127.01
2006-12-14,126.01,126.51,US DOLLAR,14879,2006-12-14,127.01
2006-12-15,126.01,126.51,US DOLLAR,14880,2006-12-15,127.01
2006-12-18,126.01,126.51,US DOLLAR,14881,2006-12-18,127.01
2006-12-19,126.01,126.51,US DOLLAR,14882,2006-12-19,127.01
2006-12-20,126,126.5,US DOLLAR,14883,2006-12-20,127
2006-12-21,126,126.5,US DOLLAR,14884,2006-12-21,127
2006-12-22,126,126.5,US DOLLAR,14885,2006-12-22,127
2006-12-27,126,126.5,US DOLLAR,14886,2006-12-27,127
2006-12-28,126,126.5,US DOLLAR,14887,2006-12-28,127
2006-12-29,126,126.5,US DOLLAR,14888,2006-12-29,127
2007-01-04,126,126.5,US DOLLAR,14889,2007-01-04,127
2007-01-05,126,126.5,US DOLLAR,14890,2007-01-05,127
2007-01-08,126.01,126.51,US DOLLAR,14891,2007-01-08,127.01
2007-01-09,126.01,126.51,US DOLLAR,14892,2007-01-09,127.01
2007-01-10,126.02,126.52,US DOLLAR,14893,2007-01-10,127.02
2007-01-11,126.02,126.52,US DOLLAR,14894,2007-01-11,127.02
2007-01-12,126.02,126.52,US DOLLAR,14895,2007-01-12,127.02
2007-01-15,126.01,126.51,US DOLLAR,14896,2007-01-15,127.01
2007-01-16,126.01,126.51,US DOLLAR,14897,2007-01-16,127.01
2007-01-17,126,126.5,US DOLLAR,14898,2007-01-17,127
2007-01-18,126,126.5,US DOLLAR,14899,2007-01-18,127
2007-01-19,126,126.5,US DOLLAR,14900,2007-01-19,127
2007-01-22,126,126.5,US DOLLAR,14901,2007-01-22,127
2007-01-23,126,126.5,US DOLLAR,14902,2007-01-23,127
2007-01-24,126,126.5,US DOLLAR,14903,2007-01-24,127
2007-01-25,126,126.5,US DOLLAR,14904,2007-01-25,127
2007-01-26,126,126.5,US DOLLAR,14905,2007-01-26,127
2007-01-30,126,126.5,US DOLLAR,14906,2007-01-30,127
2007-01-31,126.01,126.51,US DOLLAR,14907,2007-01-31,127.01
2007-02-01,126.01,126.51,US DOLLAR,14908,2007-02-01,127.01
2007-02-02,126.01,126.51,US DOLLAR,14909,2007-02-02,127.01
2007-02-05,126.01,126.51,US DOLLAR,14910,2007-02-05,127.01
2007-02-06,126.01,126.51,US DOLLAR,14911,2007-02-06,127.01
2007-02-07,126,126.5,US DOLLAR,14912,2007-02-07,127
2007-02-08,126,126.5,US DOLLAR,14913,2007-02-08,127
2007-02-09,126,126.5,US DOLLAR,14914,2007-02-09,127
2007-02-12,126,126.5,US DOLLAR,14915,2007-02-12,127
2007-02-13,126,126.5,US DOLLAR,14916,2007-02-13,127
2007-02-14,125.98,126.48,US DOLLAR,14917,2007-02-14,126.98
2007-02-15,125.98,126.48,US DOLLAR,14918,2007-02-15,126.98
2007-02-16,125.98,126.48,US DOLLAR,14919,2007-02-16,126.98
2007-02-19,125.98,126.48,US DOLLAR,14920,2007-02-19,126.98
2007-02-20,125.98,126.48,US DOLLAR,14921,2007-02-20,126.98
2007-02-21,126,126.5,US DOLLAR,14922,2007-02-21,127
2007-02-22,126,126.5,US DOLLAR,14923,2007-02-22,127
2007-02-23,126,126.5,US DOLLAR,14924,2007-02-23,127
2007-02-26,126.01,126.51,US DOLLAR,14925,2007-02-26,127.01
2007-02-27,126.01,126.51,US DOLLAR,14926,2007-02-27,127.01
2007-02-28,126.01,126.51,US DOLLAR,14927,2007-02-28,127.01
2007-03-01,126.01,126.51,US DOLLAR,14928,2007-03-01,127.01
2007-03-02,126.01,126.51,US DOLLAR,14929,2007-03-02,127.01
2007-03-05,125.98,126.48,US DOLLAR,14930,2007-03-05,126.98
2007-03-06,125.98,126.48,US DOLLAR,14931,2007-03-06,126.98
2007-03-07,125.98,126.48,US DOLLAR,14932,2007-03-07,126.98
2007-03-08,125.98,126.48,US DOLLAR,14933,2007-03-08,126.98
2007-03-09,125.98,126.48,US DOLLAR,14934,2007-03-09,126.98
2007-03-12,125.96,126.46,US DOLLAR,14935,2007-03-12,126.96
2007-03-13,125.96,126.46,US DOLLAR,14936,2007-03-13,126.96
2007-03-14,125.96,126.46,US DOLLAR,14937,2007-03-14,126.96
2007-03-15,125.96,126.46,US DOLLAR,14938,2007-03-15,126.96
2007-03-16,125.96,126.46,US DOLLAR,14939,2007-03-16,126.96
2007-03-19,125.8,126.3,US DOLLAR,14940,2007-03-19,126.8
2007-03-20,125.8,126.3,US DOLLAR,14941,2007-03-20,126.8
2007-03-21,125.8,126.3,US DOLLAR,14942,2007-03-21,126.8
2007-03-22,125.8,126.3,US DOLLAR,14943,2007-03-22,126.8
2007-03-23,125.8,126.3,US DOLLAR,14944,2007-03-23,126.8
2007-03-26,125.79,126.29,US DOLLAR,14945,2007-03-26,126.79
2007-03-27,125.79,126.29,US DOLLAR,14946,2007-03-27,126.79
2007-03-28,125.79,126.29,US DOLLAR,14947,2007-03-28,126.79
2007-03-29,125.79,126.29,US DOLLAR,14948,2007-03-29,126.79
2007-04-03,125.79,126.29,US DOLLAR,14949,2007-04-03,126.79
2007-04-04,125.78,126.28,US DOLLAR,14950,2007-04-04,126.78
2007-04-05,125.78,126.28,US DOLLAR,14951,2007-04-05,126.78
2007-04-10,125.78,126.28,US DOLLAR,14952,2007-04-10,126.78
2007-04-11,125.78,126.28,US DOLLAR,14953,2007-04-11,126.78
2007-04-12,125.78,126.28,US DOLLAR,14954,2007-04-12,126.78
2007-04-13,125.78,126.28,US DOLLAR,14955,2007-04-13,126.78
2007-04-16,125.79,126.29,US DOLLAR,14956,2007-04-16,126.79
2007-04-17,125.79,126.29,US DOLLAR,14957,2007-04-17,126.79
2007-04-18,125.73,126.23,US DOLLAR,14958,2007-04-18,126.73
2007-04-19,125.73,126.23,US DOLLAR,14959,2007-04-19,126.73
2007-04-20,125.73,126.23,US DOLLAR,14960,2007-04-20,126.73
2007-04-23,125.72,126.22,US DOLLAR,14961,2007-04-23,126.72
2007-04-24,125.72,126.22,US DOLLAR,14962,2007-04-24,126.72
2007-04-25,125.6,126.1,US DOLLAR,14963,2007-04-25,126.6
2007-04-26,125.6,126.1,US DOLLAR,14964,2007-04-26,126.6
2007-04-27,125.6,126.1,US DOLLAR,14965,2007-04-27,126.6
2007-04-30,125.6,126.1,US DOLLAR,14966,2007-04-30,126.6
2007-05-02,125.6,126.1,US DOLLAR,14967,2007-05-02,126.6
2007-05-03,125.6,126.1,US DOLLAR,14968,2007-05-03,126.6
2007-05-04,125.6,126.1,US DOLLAR,14969,2007-05-04,126.6
2007-05-07,125.3,125.8,US DOLLAR,14970,2007-05-07,126.3
2007-05-08,125.3,125.8,US DOLLAR,14971,2007-05-08,126.3
2007-05-09,125.3,125.8,US DOLLAR,14972,2007-05-09,126.3
2007-05-10,125.3,125.8,US DOLLAR,14973,2007-05-10,126.3
2007-05-11,125.3,125.8,US DOLLAR,14974,2007-05-11,126.3
2007-05-14,125.25,125.75,US DOLLAR,14975,2007-05-14,126.25
2007-05-15,125.25,125.75,US DOLLAR,14976,2007-05-15,126.25
2007-05-16,125.26,125.76,US DOLLAR,14977,2007-05-16,126.26
2007-05-17,125.26,125.76,US DOLLAR,14978,2007-05-17,126.26
2007-05-18,125.26,125.76,US DOLLAR,14979,2007-05-18,126.26
2007-05-21,125.25,125.75,US DOLLAR,14980,2007-05-21,126.25
2007-05-22,125.25,125.75,US DOLLAR,14981,2007-05-22,126.25
2007-05-23,125.25,125.75,US DOLLAR,14982,2007-05-23,126.25
2007-05-24,125.25,125.75,US DOLLAR,14983,2007-05-24,126.25
2007-05-25,125.25,125.75,US DOLLAR,14984,2007-05-25,126.25
2007-05-28,125.23,125.73,US DOLLAR,14985,2007-05-28,126.23
2007-05-30,125.23,125.73,US DOLLAR,14986,2007-05-30,126.23
2007-05-31,125.23,125.73,US DOLLAR,14987,2007-05-31,126.23
2007-06-01,125.23,125.73,US DOLLAR,14988,2007-06-01,126.23
2007-06-04,125.23,125.73,US DOLLAR,14989,2007-06-04,126.23
2007-06-05,125.23,125.73,US DOLLAR,14990,2007-06-05,126.23
2007-06-06,125.2,125.7,US DOLLAR,14991,2007-06-06,126.2
2007-06-07,125.2,125.7,US DOLLAR,14992,2007-06-07,126.2
2007-06-08,125.2,125.7,US DOLLAR,14993,2007-06-08,126.2
2007-06-11,125.2,125.7,US DOLLAR,14994,2007-06-11,126.2
2007-06-12,125.2,125.7,US DOLLAR,14995,2007-06-12,126.2
2007-06-13,125.2,125.7,US DOLLAR,14996,2007-06-13,126.2
2007-06-14,125.2,125.7,US DOLLAR,14997,2007-06-14,126.2
2007-06-15,125.2,125.7,US DOLLAR,14998,2007-06-15,126.2
2007-06-18,125.1,125.6,US DOLLAR,14999,2007-06-18,126.1
2007-06-29,125.05,125.55,US DOLLAR,15000,2007-06-29,126.05
2007-07-02,125.01,125.51,US DOLLAR,15001,2007-07-02,126.01
2007-07-05,125.01,125.51,US DOLLAR,15002,2007-07-05,126.01
2007-07-06,125.01,125.51,US DOLLAR,15003,2007-07-06,126.01
2007-07-09,124.95,125.45,US DOLLAR,15004,2007-07-09,125.95
2007-07-10,124.95,125.45,US DOLLAR,15005,2007-07-10,125.95
2007-07-11,124.95,125.45,US DOLLAR,15006,2007-07-11,125.95
2007-07-12,124.95,125.45,US DOLLAR,15007,2007-07-12,125.95
2007-07-13,124.95,125.45,US DOLLAR,15008,2007-07-13,125.95
2007-07-16,124.95,125.44,US DOLLAR,15009,2007-07-16,125.93
2007-07-17,124.93,125.43,US DOLLAR,15010,2007-07-17,125.93
2007-07-18,124.88,125.38,US DOLLAR,15011,2007-07-18,125.88
2007-07-19,124.88,125.38,US DOLLAR,15012,2007-07-19,125.88
2007-07-20,124.88,125.38,US DOLLAR,15013,2007-07-20,125.88
2007-07-23,124.88,125.38,US DOLLAR,15014,2007-07-23,125.88
2007-07-24,124.88,125.38,US DOLLAR,15015,2007-07-24,125.88
2007-07-26,124.87,125.37,US DOLLAR,15016,2007-07-26,125.87
2007-07-27,124.87,125.37,US DOLLAR,15017,2007-07-27,125.87
2007-07-30,124.86,125.36,US DOLLAR,15018,2007-07-30,125.86
2007-07-31,124.86,125.36,US DOLLAR,15019,2007-07-31,125.86
2007-08-01,124.81,125.31,US DOLLAR,15020,2007-08-01,125.81
2007-08-02,124.81,125.31,US DOLLAR,15021,2007-08-02,125.81
2007-08-06,124.81,125.31,US DOLLAR,15022,2007-08-06,125.81
2007-08-07,124.81,125.31,US DOLLAR,15023,2007-08-07,125.81
2007-08-08,124.7,125.2,US DOLLAR,15024,2007-08-08,125.7
2007-08-09,124.7,125.2,US DOLLAR,15025,2007-08-09,125.7
2007-08-10,124.7,125.2,US DOLLAR,15026,2007-08-10,125.7
2007-08-13,124.7,125.2,US DOLLAR,15027,2007-08-13,125.7
2007-08-14,124.7,125.2,US DOLLAR,15028,2007-08-14,125.7
2007-08-15,124.7,125.2,US DOLLAR,15029,2007-08-15,125.7
2007-08-16,124.7,125.2,US DOLLAR,15030,2007-08-16,125.7
2007-08-17,124.7,125.2,US DOLLAR,15031,2007-08-17,125.7
