date,blockPercent,blocked,gross,id,liquid,moveDate
2006-04-03,0.534,193374291.92,36210291242.27,1,36016916950.35,03/04/2006
2006-04-04,0.5335,192977489.39,36171251136.3,2,35978273646.91,04/04/2006
2006-04-05,0.5354,192613627.22,35973034782.94,3,35780421155.72,05/04/2006
2006-04-06,0.5388,193828132.47,35976909806.57,4,35783081674.1,06/04/2006
2006-04-07,0.5425,193828132.47,35725668794.09,5,35531840661.62,07/04/2006
2006-04-11,0.5531,197673876.43,35736291789.58,6,35538617913.15,11/04/2006
2006-04-12,0.5534,197673876.43,35721375604.02,7,35523701727.59,12/04/2006
2006-04-13,0.5472,197673876.43,36121350682.48,8,35923676806.05,13/04/2006
2006-04-18,0.5521,198603329.93,35972750962.14,9,35774147632.21,18/04/2006
2006-04-19,0.5843,212435388.17,36359011613.91,10,36146576225.74,19/04/2006
2006-04-20,0.5832,215892932.75,37016342147.08,11,36800449214.33,20/04/2006
2006-04-21,1.2581,423300372.62,33646993613.46,12,33223693240.84,21/04/2006
2006-04-24,1.8629,618394727.45,33195181187.96,13,32576786460.51,24/04/2006
2006-04-25,1.2596,410987287.58,32627740820.31,14,32216753532.73,25/04/2006
2006-04-26,1.2887,418792195,32497201132.04,15,32078408937.04,26/04/2006
2006-04-27,1.2924,418792195,32404332151.17,16,31985539956.17,27/04/2006
2006-04-28,1.27,419811946.58,32975183546.44,17,32555371599.86,28/04/2006
2006-05-02,1.27,419904836.45,32948438196.7,18,32528533360.25,02/05/2006
2006-05-03,1.27,419904836.45,32941440611.73,19,32521535775.28,03/05/2006
2006-05-04,1.32,434446972.08,32941047587.17,20,32506600615.09,04/05/2006
2006-05-05,1.32,433861054.08,32944690458.97,21,32510829404.89,05/05/2006
2006-05-08,1.31,433001825.62,32962066789.64,22,32529064964.02,08/05/2006
2006-05-09,1.29,423883513.73,32796765844.83,23,32372882331.09,09/05/2006
2006-05-10,1.3,423674987.31,32526128399.87,24,32102453412.56,10/05/2006
2006-05-11,1.31,423674987.31,32413154627.66,25,31989479640.35,11/05/2006
2006-05-12,1.42,459440485.77,32366115404.39,26,31906674918.62,12/05/2006
2006-05-15,1.39,459440485.77,33006355970.28,27,32546915484.51,15/05/2006
2006-05-16,1.37,451236619.96,33034315705.18,28,32583079085.22,16/05/2006
2006-05-17,1.32,451236619.96,34207601650.7,29,33756365030.74,17/05/2006
2006-05-18,1.32,451236619.96,34288508063.72,30,33837271443.76,18/05/2006
2006-05-19,1.32,451236619.96,34195904534.31,31,33744667614.34,19/05/2006
2006-05-22,1.32,451236619.96,34205548725.62,32,33754312105.66,22/05/2006
2006-05-23,1.3,445858468.15,34205145907.13,33,33759287438.98,23/05/2006
2006-05-24,1.31,445800489.89,34036555039.12,34,33590754549.23,24/05/2006
2006-05-25,1.31,445781173.86,33968475055.88,35,33522693882.02,25/05/2006
2006-05-26,1.31,445781173.86,33968475055.88,36,33522693882.02,26/05/2006
2006-05-30,1.32,446196173.86,33855368799.79,37,33409172625.93,30/05/2006
2006-05-31,1.32,451450357.93,34141894705.98,38,33690444348.05,31/05/2006
2006-06-01,1.34,454204177.52,33963382809.86,39,33509178632.34,01/06/2006
2006-06-02,1.34,454204177.59,33861808012.9,40,33407603835.32,02/06/2006
2006-06-05,1.34,454099183.49,33848780471.01,41,33394681287.52,05/06/2006
2006-06-06,1.35,454099183.49,33629877284.73,42,33175778101.24,06/06/2006
2006-06-07,1.36,453881481.29,33479829391.99,43,33025947910.7,07/06/2006
2006-06-08,1.39,463657270.95,33421957836.75,44,32958300565.8,08/06/2006
2006-06-09,1.38,463539904.6,33711953390.05,45,33248413485.45,09/06/2006
2006-06-12,1.4,473336478.68,33738640546.22,46,33265304067.54,12/06/2006
2006-06-13,1.37,474094748.9,34569997956.52,47,34095903207.62,13/06/2006
2006-06-14,1.38,476189773.54,34602287500.01,48,34126097726.48,14/06/2006
2006-06-15,1.38,476834439.17,34633534620.85,49,34156700181.69,15/06/2006
2006-06-16,1.36,476834439.17,35086773988.28,50,34609939549.12,16/06/2006
2006-06-19,1.34,476527414.38,35518368527.66,51,35041841113.28,19/06/2006
2006-06-20,1.33,476527414.38,35724263971.22,52,35247736556.84,20/06/2006
2006-06-21,1.33,476331404.09,35712486018.02,53,35236154613.92,21/06/2006
2006-06-22,1.33,476331404.09,35709511112.67,54,35233179708.58,22/06/2006
2006-06-23,1.33,476331404.09,35716231137.38,55,35239899733.29,23/06/2006
2006-06-26,1.33,476347918.89,35722870671.98,56,35246522753.09,26/06/2006
2006-06-27,1.31,475687918.89,36270289634.38,57,35794601715.48,27/06/2006
2006-06-28,1.31,475687918.89,36229724264.86,58,35754036345.97,28/06/2006
2006-06-29,1.33,478560627.92,36032363599.73,59,35553802971.81,29/06/2006
2006-06-30,2.39,874882570.44,36628311680.51,60,35753429110.07,30/06/2006
2006-07-03,2.42,876823400.38,36223389849.83,61,35346566449.45,03/07/2006
2006-07-04,2.42,876691732.05,36225023162.7,62,35348331430.65,04/07/2006
2006-07-05,2.54,923660806.36,36312254372.65,63,35388593566.29,05/07/2006
2006-07-06,2.55,923660806.36,36211351703.56,64,35287690897.2,06/07/2006
2006-07-07,2.55,923660806.36,36214700634.91,65,35291039828.55,07/07/2006
2006-07-10,2.55,924023812.78,36216480213.78,66,35292456401,10/07/2006
2006-07-11,2.55,922752104.39,36135816964.2,67,35213064859.81,11/07/2006
2006-07-12,2.54,922204456.81,36280953441.07,68,35358748984.26,12/07/2006
2006-07-13,2.47,893008680.32,36220374992.43,69,35327366312.11,13/07/2006
2006-07-14,2.43,891360172.98,36746020099.32,70,35854659926.34,14/07/2006
2006-07-17,2.44,894360172.98,36682248194.75,71,35787888021.77,17/07/2006
2006-07-18,2.63,963357220.94,36694436975.55,72,35731079754.61,18/07/2006
2006-07-19,2.51,956469012.97,38095986790.86,73,37139517777.89,19/07/2006
2006-07-20,2.54,967288689.74,38086699525.93,74,37119410836.19,20/07/2006
2006-07-21,2.54,968126442.78,38075781501.17,75,37107655058.39,21/07/2006
2006-07-24,2.54,967168320.78,38075272006.66,76,37108103685.88,24/07/2006
2006-07-25,2.55,972269035.53,38066796098.32,77,37094527062.79,25/07/2006
2006-07-26,2.55,972269035.53,38072045071.87,78,37099776036.34,26/07/2006
2006-07-27,2.56,971930873.27,37945429172.65,79,36973498299.38,27/07/2006
2006-07-28,2.56,971930873.27,37936840135.65,80,36964909262.38,28/07/2006
2006-07-31,2.44,927547845.26,38074218572.23,81,37146670726.97,31/07/2006
2006-08-01,2.42,924896657.66,38172950089.08,82,37248053431.42,01/08/2006
2006-08-02,2.42,925626440.09,38203832289.95,83,37278205849.86,02/08/2006
2006-08-03,2.42,922383841.37,38174709584.33,84,37252325742.96,03/08/2006
2006-08-04,2.43,919741442.57,37922084872.92,85,37002343430.35,04/08/2006
2006-08-07,2.44,919741442.57,37759569798.16,86,36839828355.59,07/08/2006
2006-08-08,2.42,915502705.91,37787243924.47,87,36871741218.56,08/08/2006
2006-08-09,2.42,913859805.94,37784752417.6,88,36870892611.66,09/08/2006
2006-08-10,2.42,913438020.39,37786307751.06,89,36872869730.67,10/08/2006
2006-08-11,2.34,907542406.91,38748098817.37,90,37840556410.46,11/08/2006
2006-08-14,2.34,907542406.91,38764648034.35,91,37857105627.44,14/08/2006
2006-08-15,2.35,907542406.91,38662891981.49,92,37755349574.58,15/08/2006
2006-08-16,2.35,907542406.91,38618140377.88,93,37710597970.97,16/08/2006
2006-08-17,2.36,907542406.91,38483200046.21,94,37575657639.3,17/08/2006
2006-08-18,2.31,912895614.15,39555501375.15,95,38642605761,18/08/2006
2006-08-21,2.31,912915374.94,39561978835.75,96,38649063460.81,21/08/2006
2006-08-22,2.33,912915374.94,39230230923.1,97,38317315548.16,22/08/2006
2006-08-23,2.33,915214343.19,39204942326.88,98,38289727983.69,23/08/2006
2006-08-24,2.32,910913068.51,39187349858.78,99,38276436790.27,24/08/2006
2006-08-25,2.33,911350704.72,39136591056.73,100,38225240352.01,25/08/2006
2006-08-28,2.36,923071843.26,39078631783.75,101,38155559940.49,28/08/2006
2006-08-29,2.37,923071843.26,38909884810.62,102,37986812967.36,29/08/2006
2006-08-30,2.37,923071843.26,38894952606.76,103,37971880763.5,30/08/2006
2006-08-31,2.37,927979974.97,39172315124.83,104,38244335149.86,31/08/2006
2006-09-01,2.37,927852092.04,39197881353.37,105,38270029261.33,01/09/2006
2006-09-04,2.36,923146046.52,39185748645.74,106,38262602599.22,04/09/2006
2006-09-05,2.36,923153269.17,39129860726.17,107,38206707457,05/09/2006
2006-09-06,2.36,923025678.59,39185303989.23,108,38262278310.64,06/09/2006
2006-09-07,2.36,923025678.59,39099563046.24,109,38176537367.65,07/09/2006
2006-09-08,2.36,922537693.33,39067953963.28,110,38145416269.95,08/09/2006
2006-09-11,2.3,921843471.38,40112963027.32,111,39191119555.94,11/09/2006
2006-09-12,2.31,921252764.04,39813826420.32,112,38892573656.28,12/09/2006
2006-09-13,2.32,921252764.04,39737933028.85,113,38816680264.81,13/09/2006
2006-09-14,2.3,912350349.14,39640747482.38,114,38728397133.24,14/09/2006
2006-09-15,2.31,912350349.14,39449335205.37,115,38536984856.23,15/09/2006
2006-09-18,2.39,940211779.55,39406705479.24,116,38466493699.69,18/09/2006
2006-09-19,2.3,901326183.49,39263589173.89,117,38362262990.4,19/09/2006
2006-09-20,2.3,901227619.6,39166492517.12,118,38265264897.52,20/09/2006
2006-09-21,2.22,900514651.82,40578567651.54,119,39678052999.72,21/09/2006
2006-09-22,2.32,942659944.73,40596223423.03,120,39653563478.3,22/09/2006
2006-09-25,2.59,1051874250.24,40589560853.48,121,39537686603.24,25/09/2006
2006-09-26,2.57,1038819068.04,40458960605.1,122,39420141537.06,26/09/2006
2006-09-27,2.61,1054726267.55,40434933356.15,123,39380207088.6,27/09/2006
2006-09-28,2.58,1050104095.52,40643131412.74,124,39593027317.22,28/09/2006
2006-09-29,2.6,1046681870.6,40243814782.61,125,39197132912.01,29/09/2006
2006-10-03,2.65,1062073725.5,40114122264.92,126,39052048539.42,03/10/2006
2006-10-04,2.63,1062073725.5,40384505035.95,127,39322431310.45,04/10/2006
2006-10-05,2.64,1062064222.16,40275570766.85,128,39213506544.69,05/10/2006
2006-10-06,2.87,1156122142.28,40297386197.48,129,39141264055.2,06/10/2006
2006-10-09,3.33,1345107611,40426314404.89,130,39081206793.89,09/10/2006
2006-10-10,3.31,1337109623.47,40386857348.13,131,39049747724.66,10/10/2006
2006-10-11,3.31,1335757007.65,40390830067.75,132,39055073060.1,11/10/2006
2006-10-12,3.25,1337851702.37,41139357205.96,133,39801505503.59,12/10/2006
2006-10-13,3.26,1337953240.63,40989370983.39,134,39651417742.76,13/10/2006
2006-10-16,3.28,1337953240.63,40812860003.38,135,39474906762.75,16/10/2006
2006-10-17,3.26,1326469547.93,40691730836.37,136,39365261288.44,17/10/2006
2006-10-18,3.15,1319646649.31,41871016245.84,137,40551369596.53,18/10/2006
2006-10-19,3.16,1319646649.31,41731617563.13,138,40411970913.82,19/10/2006
2006-10-20,3.18,1326876537.57,41689102369.39,139,40362225831.82,20/10/2006
2006-10-24,3.31,1377547737.21,41660851547.38,140,40283303810.17,24/10/2006
2006-10-25,3.25,1355214164.39,41638504422.93,141,40283290258.54,25/10/2006
2006-10-26,3.28,1356198417.77,41388068688.76,142,40031870270.99,26/10/2006
2006-10-27,3.27,1356192088.38,41415618412.11,143,40059426323.73,27/10/2006
2006-10-30,3.25,1347441921.45,41412872697.04,144,40065430775.59,30/10/2006
2006-10-31,3.25,1348803935.47,41465383770.53,145,40116579835.06,31/10/2006
2006-11-01,3.25,1350183232.75,41528680377.42,146,40178497144.67,01/11/2006
2006-11-02,3.26,1348365183.83,41314401938.36,147,39966036754.53,02/11/2006
2006-11-03,3.27,1346919481.14,41249549335.16,148,39902629854.02,03/11/2006
2006-11-06,3.44,1414817066.66,41161543310.72,149,39746726244.06,06/11/2006
2006-11-07,3.46,1414817066.66,40909947409.91,150,399495130343.25,07/11/2006
2006-11-08,3.43,1403647251.91,40921886998.14,151,39518239746.23,08/11/2006
2006-11-09,3.39,1412563351.21,41621248520.8,152,40208685169.59,09/11/2006
2006-11-10,3.51,1408889120.4,40176391638.12,153,38767502517.72,10/11/2006
2006-11-13,3.52,1408889120.4,40067503852.57,154,38658614732.17,13/11/2006
2006-11-14,3.52,1408887632.6,40080187197.49,155,38671299564.89,14/11/2006
2006-11-15,3.38,1397324667.16,41371724382.59,156,39974399715.43,15/11/2006
2006-11-16,3.37,1397324667.16,41421637570.3,157,40024312903.14,16/11/2006
2006-11-17,3.37,1395872156.21,41421587971.02,158,40025715814.81,17/11/2006
2006-11-20,3.26,1393201696.66,42800634380.31,159,41407432683.65,20/11/2006
2006-11-21,3.21,1384216542.91,43061875154.32,160,41677658611.41,21/11/2006
2006-11-22,3.23,1383310176.61,42878974505,161,41495664328.39,22/11/2006
2006-11-23,3.29,1409758598.02,42876341658.41,162,41466583060.39,23/11/2006
2006-11-24,3.31,1419361364.28,42863618136.86,163,41444256772.58,24/11/2006
2006-11-27,3.33,1428341929.94,42870290313.11,164,41441948383.17,27/11/2006
2006-11-28,3.32,1407991129.93,42355794146.19,165,40947803016.26,28/11/2006
2006-11-29,3.33,1408686629.5,42288487479.58,166,40879800850.08,29/11/2006
2006-11-30,3.35,1420987548.76,42441549563.07,167,41020562014.31,30/11/2006
2006-12-01,3.26,1385255349.29,42537203087.28,168,41151947737.99,01/12/2006
2006-12-04,3.27,1385189959.24,42322336667.93,169,40937146708.69,04/12/2006
2006-12-05,3.3,1380486897.24,41866952455.3,170,40486465558.06,05/12/2006
2006-12-06,3.29,1378486995.62,41914008969.27,171,40535521973.65,06/12/2006
2006-12-07,3.29,1377993792.33,41838787735.86,172,40460793943.53,07/12/2006
2006-12-08,3.31,1384118599.35,41833982412.37,173,40449863813.02,08/12/2006
2006-12-11,3.22,1381319335.17,42917248370.47,174,41535929035.3,11/12/2006
2006-12-12,3.23,1386698594.37,42931309426.95,175,41544610832.58,12/12/2006
2006-12-13,3.24,1386075716.9,42802157395.84,176,41416081678.94,13/12/2006
2006-12-14,3.13,1386075716.9,44315264278.78,177,42929188561.88,14/12/2006
2006-12-15,3.14,1385822165.96,44138304728.95,178,42752482562.99,15/12/2006
2006-12-18,3.13,1381709825.64,44097238818.21,179,42715528992.57,18/12/2006
2006-12-19,3.15,1381709825.64,43895565115.61,180,42513855289.97,19/12/2006
2006-12-20,3.15,1381120549.45,43816006100.45,181,42434885551,20/12/2006
2006-12-21,3.14,1372130241.82,43659523581.81,182,42287393339.99,21/12/2006
2006-12-22,3.12,1359784883.91,43539696794.92,183,42179911911.01,22/12/2006
2006-12-27,3.18,1358091732.23,42651806266.73,184,41293714534.5,27/12/2006
2006-12-28,3.26,1358091732.23,41642300587.23,185,40284208855,28/12/2006
2006-12-29,3.23,1382433154.55,42298111631.2,186,40915678476.65,29/12/2006
2007-01-04,3.3,1383836347.37,41902503180.24,187,40518666832.87,04/01/2007
2007-01-05,3.3,1405852380.3,42657211567.81,188,41251359187.51,05/01/2007
2007-01-08,3.27,1401700380.3,42841841617.02,189,41440141236.72,08/01/2007
2007-01-09,3.3,1400337294.84,42482539356.41,190,41082202061.57,09/01/2007
2007-01-10,3.3,1400734370.52,42495896933.59,191,41095162563.07,10/01/2007
2007-01-11,3.27,1399562941.92,42814909691.58,192,41415346749.66,11/01/2007
2007-01-12,3.27,1399562941.92,42813019581.78,193,41413456639.86,12/01/2007
2007-01-15,3.27,1398406360.71,42784492802.67,194,41386086441.96,15/01/2007
2007-01-16,3.23,1399197360.71,43334764795.83,195,41935567435.12,16/01/2007
2007-01-17,3.22,1396330069.99,43303435567.52,196,41907105497.53,17/01/2007
2007-01-18,3.21,1389617449.68,43263541074.92,197,41873923625.24,18/01/2007
2007-01-19,3.18,1388148502.22,43644462283.1,198,42256313780.88,19/01/2007
2007-01-22,3.18,1388148502.22,43601587834.57,199,42213439332.35,22/01/2007
2007-01-23,3.18,1386397136.35,43634472089.76,200,42248074953.41,23/01/2007
2007-01-24,3.19,1383777681.55,43374391847.78,201,41990614166.23,24/01/2007
2007-01-25,3.18,1378743728.67,43304713134.98,202,41925969406.31,25/01/2007
2007-01-26,3.1,1340409437.88,43265829199.93,203,41925419762.05,26/01/2007
2007-01-30,3.09,1336921795.94,43263450519.22,204,41926528723.28,30/01/2007
2007-01-31,3.07,1331910113.55,43510782672.97,205,42178872559.42,31/01/2007
2007-02-01,3.05,1323167338.95,43425002709.98,206,42101835371.03,01/02/2007
2007-02-02,3.04,1320597057.63,43421197911.46,207,42100600853.83,02/02/2007
2007-02-05,3.04,1317802814.5,43414109099.99,208,42096306285.49,05/02/2007
2007-02-06,3.04,1316424784.96,43253819802.34,209,41937395017.38,06/02/2007
2007-02-07,3.03,1316424784.96,43380178542.02,210,42063753757.06,07/02/2007
2007-02-08,3.03,1313373842.46,43307047546.68,211,41993673704.22,08/02/2007
2007-02-09,3.02,1309097000.97,43285277513.76,212,41976180512.79,09/02/2007
2007-02-12,3.02,1311262248.82,43392491685.82,213,42081229437,12/02/2007
2007-02-13,2.98,1310953417.76,43961061169.43,214,42650107751.67,13/02/2007
2007-02-14,3,1310953417.76,43723317830.42,215,42412364412.66,14/02/2007
2007-02-15,3.02,1305116923.53,43149275753.34,216,41844158829.81,15/02/2007
2007-02-16,2.97,1305121551.77,43984773046.47,217,42679651494.7,16/02/2007
2007-02-19,2.98,1310136053.82,43988142043.3,218,42678005989.48,19/02/2007
2007-02-20,3,1312301470.51,43755621847.37,219,42443320376.86,20/02/2007
2007-02-21,2.99,1318986804.2,44090839307.13,220,42771852502.93,21/02/2007
2007-02-22,3.05,1333840556.98,43702384660.65,221,42368544103.67,22/02/2007
2007-02-26,3.1,1353588176.31,43709739203.6,222,42356151027.29,26/02/2007
2007-02-27,3.13,1350476606.05,43111978634.82,223,41761502028.77,27/02/2007
2007-02-28,3.16,1349379156.08,42550608816.16,224,41201229660.08,28/02/2007
2007-03-01,3.1,1349884955.94,43479637121.55,225,42129482165.61,01/03/2007
2007-03-02,3.16,1341152596.14,42466522653.4,226,41125370057.26,02/03/2007
2007-03-05,3.15,1336614392.5,42465019943.79,227,41128405551.29,05/03/2007
2007-03-06,3.16,1340022183.35,42372205757.27,228,41032183573.92,06/03/2007
2007-03-07,3.18,1336995886.36,42060231702.39,229,40723235816.03,07/03/2007
2007-03-08,3.18,1333484198.47,41952336384.23,230,40618852185.76,08/03/2007
2007-03-09,3.18,1332530569.95,41953171053.06,231,40620640483.11,09/03/2007
2007-03-12,3.18,1332719866.57,41953453826.9,232,40620733960.33,12/03/2007
2007-03-13,3.18,1331737915.13,41872756617.58,233,40541018702.45,13/03/2007
2007-03-14,3.12,1329910548.68,42557463211.4,234,41227552662.72,14/03/2007
2007-03-15,3.14,1329910548.68,42373067109.46,235,41043156560.78,15/03/2007
2007-03-16,3.07,1329910548.68,43383734644.09,236,42053824095.41,16/03/2007
2007-03-19,3.1,1347431228.23,43433152597.18,237,42085721368.95,19/03/2007
2007-03-20,3.67,1591229026.11,43402075354.28,238,41810846328.17,20/03/2007
2007-03-21,3.67,1590794699.61,43394592396.54,239,41803797696.93,21/03/2007
2007-03-22,3.7,1590794699.61,43006475548.15,240,41415680848.54,22/03/2007
2007-03-23,3.68,1580187258.3,42981652640.66,241,41401465382.36,23/03/2007
2007-03-26,3.68,1579667258.3,42968404909.8,242,41388737651.5,26/03/2007
2007-03-27,3.68,1579338492.37,42926909802.32,243,41347571309.95,27/03/2007
2007-03-28,3.46,1476442256.67,42707451831.06,244,41231009574.39,28/03/2007
2007-03-29,3.49,1484260648.06,42484642583.59,245,41000381935.53,29/03/2007
2007-03-30,3.49,1487991072.66,42633859899.13,246,41145868826.47,30/03/2007
2007-04-03,3.49,1487922168.53,42667620814.93,247,41179698646.4,03/04/2007
2007-04-04,3.48,1485552619.53,42649802553.22,248,41164249933.69,04/04/2007
2007-04-05,3.58,1514403807.75,42292329584.06,249,40777925776.31,05/04/2007
2007-04-10,3.58,1513909326.05,42318420206.41,250,40804510880.36,10/04/2007
2007-04-11,3.57,1512812331.55,42321476494.23,251,40808664162.68,11/04/2007
2007-04-12,3.57,1510883279.34,42296482840.04,252,40785599560.7,12/04/2007
2007-04-13,3.57,1510279585.32,42248104072.24,253,40737824486.92,13/04/2007
2007-04-16,3.53,1509997451.22,42783257669.71,254,41273260218.49,16/04/2007
2007-04-17,3.45,1509891232.41,43824503757.83,255,42314612525.42,17/04/2007
2007-04-18,3.45,1509701984.53,43791903834.11,256,42282201849.58,18/04/2007
2007-04-19,3.51,1535641244.97,43763405303.09,257,42227764058.12,19/04/2007
2007-04-20,3.49,1525593864.18,43688269301.76,258,42162675437.58,20/04/2007
2007-04-23,3.51,1525112772.95,43423763789.09,259,41898651016.14,23/04/2007
2007-04-24,3.65,1581507394.47,43377191964.32,260,41795684569.85,24/04/2007
2007-04-25,3.63,1576448304.68,43390373110.02,261,41813924805.34,25/04/2007
2007-04-26,3.62,1569772599.84,43322563112.19,262,41752790512.35,26/04/2007
2007-04-27,3.63,1569093784.18,43243193000.11,263,41674099215.93,27/04/2007
2007-04-30,3.62,1576487967.63,43530549101.2,264,41954061133.57,30/04/2007
2007-05-02,3.59,1560458977.15,43520266477.92,265,41959807500.77,02/05/2007
2007-05-03,3.6,1566417018.77,43530321735.51,266,41963904716.74,03/05/2007
2007-05-04,3.6,1566417018.77,43529874920.14,267,41963457901.37,04/05/2007
2007-05-07,3.61,1566417018.77,43384325751.13,268,41817908732.36,07/05/2007
2007-05-08,3.58,1564839505.19,43730689012.49,269,42165849507.3,08/05/2007
2007-05-09,3.58,1564839505.19,43726346350.95,270,42161506845.76,09/05/2007
2007-05-10,3.58,1564839505.19,43726503017.49,271,42161663512.3,10/05/2007
2007-05-11,3.58,1559893705.19,43606419645.07,272,42046525939.88,11/05/2007
2007-05-14,3.59,1561335936,43514979980.54,273,41953644044.54,14/05/2007
2007-05-15,3.59,1557935157.43,43338178527.53,274,41780243370.1,15/05/2007
2007-05-16,3.59,1557576369.39,43343027294.06,275,41785450924.67,16/05/2007
2007-05-17,3.6,1557576369.39,43263226649.89,276,41705650280.5,17/05/2007
2007-05-18,3.53,1557808138.87,44090342793.45,277,42532534654.58,18/05/2007
2007-05-21,3.52,1557808138.87,44200767819.99,278,42642959681.12,21/05/2007
2007-05-22,3.54,1557693141.37,44020030016.34,279,42462336874.97,22/05/2007
2007-05-23,3.73,1626878012.05,43611953313.39,280,41985075301.34,23/05/2007
2007-05-24,3.73,1626878012.05,43621514061.25,281,41994636049.2,24/05/2007
2007-05-25,3.74,1625591398.26,43483586614.84,282,41857995216.58,25/05/2007
2007-05-28,3.74,1625591398.26,43483578776.53,283,41857987378.27,28/05/2007
2007-05-30,3.74,1614773815.38,43171622408.19,284,41556848592.81,30/05/2007
2007-05-31,3.73,1608374221.71,43130301995.21,285,41521927773.5,31/05/2007
2007-06-01,3.86,1665523177.81,43138082205.29,286,41472559027.48,01/06/2007
2007-06-04,3.86,1665523177.81,43140317221.98,287,41474794044.17,04/06/2007
2007-06-05,3.94,1699970859.55,43140430723.34,288,41440459863.79,05/06/2007
2007-06-06,3.96,1699970859.55,42932822455.5,289,41232851595.95,06/06/2007
2007-06-07,4.05,1733257942.5,42787546808.25,290,41054288865.75,07/06/2007
2007-06-08,4.09,1732543275.41,42373083388.71,291,40640540113.3,08/06/2007
2007-06-11,4.09,1723249917.53,42121893112.04,292,40398643194.51,11/06/2007
2007-06-12,4.03,1723249917.53,42723700561.73,293,41000450644.2,12/06/2007
2007-06-13,4.03,1721640421.53,42770601900.51,294,41048961478.98,13/06/2007
2007-06-14,4.02,1721640421.53,42777980803.29,295,41056340381.76,14/06/2007
2007-06-15,3.96,1725592683.77,43537915200.67,296,41812322516.9,15/06/2007
2007-06-18,3.94,1718462129.06,43583526410.23,297,41865064281.17,18/06/2007
2007-06-19,3.94,1718476100.03,43584778506.36,298,41866302406.33,19/06/2007
2007-06-20,3.91,1718476100.03,43951834071.96,299,42233357971.93,20/06/2007
2007-06-21,3.96,1716626088.3,43375786541.44,300,41659160453.14,21/06/2007
2007-06-22,3.9,1688775384.12,43248792373.87,301,41560016989.75,22/06/2007
2007-06-25,3.91,1686520167.34,43187152425.82,302,41500632258.48,25/06/2007
2007-06-26,3.93,1689476474.09,42996557235.67,303,41307080761.58,26/06/2007
2007-06-27,3.93,1688065978.2,42985165899.21,304,41297099921.01,27/06/2007
2007-06-28,3.94,1688063722.24,42858600703.26,305,41170536981.02,28/06/2007
2007-06-29,3.96,1691746589.87,42626201353.05,306,40934454763.18,29/06/2007
2007-07-02,3.96,1692700922.37,42712903224.39,307,41020202302.02,02/07/2007
2007-07-03,4.08,1742744535.39,42735162786.47,308,40992418251.08,03/07/2007
2007-07-04,4.08,1742744535.39,42737299724.41,309,40994555189.02,04/07/2007
2007-07-05,4.09,1742744535.39,42586979770.42,310,40844235235.03,05/07/2007
2007-07-06,4.08,1739971439.23,42653975269.65,311,40914003830.42,06/07/2007
2007-07-09,4.07,1737727866.24,42673009356.37,312,40935281490.13,09/07/2007
2007-07-10,3.98,1733283249.65,43593897907.06,313,41860614657.41,10/07/2007
2007-07-11,4.01,1732415031.62,43253052492.53,314,41520637460.91,11/07/2007
2007-07-12,4.01,1731141434.75,43126851443.63,315,41395710008.88,12/07/2007
2007-07-13,3.98,1709711441.38,43000888607.12,316,41291177165.74,13/07/2007
2007-07-16,3.97,1709711441.38,43017052459.01,317,41307341017.63,16/07/2007
2007-07-17,3.88,1666651075.58,42903143831.07,318,41236492755.49,17/07/2007
2007-07-18,3.78,1667161125.47,44063395508.38,319,42396234382.91,18/07/2007
2007-07-19,3.78,1666549778.27,44097096128.51,320,42430546350.24,19/07/2007
2007-07-20,3.8,1667191675.83,43875965250.69,321,42208773574.86,20/07/2007
2007-07-23,3.82,1664943326.31,43528300423.28,322,41863357096.97,23/07/2007
2007-07-24,3.83,1664943326.31,43436098334.85,323,41771155008.54,24/07/2007
2007-07-25,3.85,1659115584.56,43142791133.7,324,41483675549.14,25/07/2007
2007-07-26,3.86,1658255030.81,42936456618.26,325,41278201587.45,26/07/2007
2007-07-27,3.87,1662006199.15,42913731744.69,326,41251725545.54,27/07/2007
2007-07-30,3.87,1658124995.2,42876347875.43,327,41218222880.23,30/07/2007
2007-07-31,3.85,1661065214.85,43263882904.64,328,41602817689.79,31/07/2007
2007-08-01,3.87,1670037038.34,43194838091.14,329,41524801052.8,01/08/2007
2007-08-02,3.86,1668277017.47,43222423630.56,330,41554146613.09,02/08/2007
2007-08-03,3.87,1668752508.63,43152677707.91,331,41483925199.28,03/08/2007
2007-08-06,3.89,1667622519.09,42837043351.08,332,41169420831.99,06/08/2007
2007-08-07,3.79,1664765218.44,43872617829.36,333,42207852610.92,07/08/2007
2007-08-08,3.8,1664765218.44,43856851704.2,334,42192086485.76,08/08/2007
2007-08-09,3.74,1639344178.87,43806280199.61,335,42166936020.74,09/08/2007
2007-08-10,3.73,1629264251.69,43693752165.08,336,42064487913.39,10/08/2007
2007-08-13,3.79,1657932084.11,43726229462.95,337,42068297378.84,13/08/2007
2007-08-14,3.77,1656174729.93,43950208906.73,338,42294034176.8,14/08/2007
2007-08-15,4.58,2016797497.81,43988180238.98,339,41971382741.17,15/08/2007
2007-08-16,4.55,1996471500.67,43847985582.41,340,41851514081.74,16/08/2007
2007-08-17,4.41,1995211166.87,45237423124.66,341,43242211957.79,17/08/2007
2007-08-20,4.39,1992815112.29,45359358470.07,342,43366543357.78,20/08/2007
2007-08-21,4.39,1989391120.66,45349980763.13,343,43360589642.47,21/08/2007
2007-08-22,4.38,1988861717.14,45390782113.9,344,43401920396.76,22/08/2007
